Avg_Score,Age_Score,Density_Score,Positivity,Antisemitic
0.198340242799933,0.03407615780066389,0.19523812135654575,0.0,False
0.1953179229208973,0.029006335816033048,0.19017399382064407,0.0,False
0.19252871947703248,0.043823214814034554,0.2079659693349789,0.0,False
0.21300613863548412,0.01928172287570501,0.1905716987989436,0.0,False
0.2066728630062208,0.03527866605967699,0.19106663624068235,0.0,False
0.2098721644946168,0.03878366716769242,0.20286806250051842,0.0,False
0.204078765587129,0.03841928675784099,0.2071588298349003,0.0,False
0.19131231792229766,0.046282357921392465,0.18209612929367977,0.0,False
0.21814114074034988,0.03233171447414484,0.19188924101571703,0.0,False
0.2051803000697962,0.047683936316263165,0.20778093689498728,0.0,False
0.18814980972254933,0.04858913762316811,0.19609803639727902,0.0,False
0.18809243242274556,0.031911797651293226,0.19860331105787274,0.0,False
0.20801054933138702,0.04160298908076808,0.19786830436639335,0.0,False
0.19042730899480406,0.03492770002639052,0.18796559455683837,0.0,False
0.19555716761589736,0.031943688179589695,0.19503389152701342,0.0,False
0.21309554085464444,0.04222057277467309,0.1957334978887448,0.0,False
0.1971771421971431,0.04198253905330161,0.20966865758184772,0.0,False
0.20734125591085975,0.03797472432837896,0.20492833147917403,0.0,False
0.20792884496125943,0.04171087357183562,0.21783194754140617,0.0,False
0.21079059186916338,0.021321090284553545,0.20895026435266467,0.0,False
0.19650454009713253,0.03547783536738937,0.1910263029734042,0.0,False
0.19118050166051404,0.045778733003670774,0.20066422001534723,0.0,False
0.20133098718656703,0.045253163403434236,0.19831216951715436,0.0,False
0.21039822811783587,0.04063137481516283,0.21590767978102995,0.0,False
0.22398103463462213,0.04418333645114548,0.19650441044331624,0.0,False
0.20254066506309223,0.04816857850063079,0.21565232962587888,0.0,False
0.20664289001671723,0.04216119946806384,0.2170515331284089,0.0,False
0.20495129377749685,0.03360607511220018,0.22125441879927976,0.0,False
0.21233900020583307,0.04387052572319151,0.2110104194765223,0.0,False
0.2044961399521071,0.04406795280740245,0.195585211493949,0.0,False
0.18002688261043595,0.04525356985125389,0.211025929844615,0.0,False
0.2093841306655772,0.04135379179435231,0.21060908555226085,0.0,False
0.19399152073652276,0.038520193654479486,0.20742097176523427,0.0,False
0.20343348417938073,0.04532333499452961,0.20258635367444436,0.0,False
0.218993092793336,0.044419597600785704,0.22227370314291542,0.0,False
0.19712316391269427,0.038507456330520544,0.19678301739071516,0.0,False
0.2163508411913748,0.03937527701039563,0.2299066974628079,0.0,False
0.19434312543361942,0.03289840951895875,0.1856744905280601,0.0,False
0.20606689490973554,0.04722874566205264,0.21851676662428518,0.0,False
0.21262601366829573,0.03313161588935799,0.2015459640254067,0.0,False
0.2014374998049544,0.0324337417527417,0.21590585069702728,0.0,False
0.1922615499069598,0.020037240613723407,0.20924606823667938,0.0,False
0.21350741200477047,0.04254996364818662,0.20048611977122213,0.0,False
0.19106030763984008,0.04796292017859719,0.19459132926849762,0.0,False
0.2031598743811834,0.04395270395621575,0.19495710272533173,0.0,False
0.19755870172073972,0.04119685719706989,0.20467243957800155,0.0,False
0.21375222607951083,0.04426445125094556,0.20962109527209155,0.0,False
0.19380707506502298,0.038856087321481526,0.20058444713465737,0.0,False
0.2119215501333529,0.04071314259811739,0.1918933552277027,0.0,False
0.20358783651192683,0.03728834557503423,0.2124510762169839,0.0,False
0.17654890754947428,0.038109222055236265,0.2062251556535128,0.0,False
0.21130652374473538,0.042474450442197574,0.20487566284831746,0.0,False
0.193599187540388,0.034169178482994896,0.1873306248122476,0.0,False
0.1953111849778015,0.03954170503236215,0.2123075814820629,0.0,False
0.18793903310590912,0.033006485372286586,0.1916386106202985,0.0,False
0.21247833907571248,0.0403993032551773,0.20032449167886504,0.0,False
0.19535351836632814,0.03992865145545553,0.18660851923241903,0.0,False
0.2044338546523962,0.038347886601782497,0.22751798672349194,0.0,False
0.21444377421842686,0.0321934215146614,0.18482521228268728,0.0,False
0.19394147284732313,0.036517228592426204,0.18910686373262967,0.0,False
0.21631812705030332,0.04285370455767989,0.2012727381616061,0.0,False
0.19540257019243382,0.04155193466744795,0.1893575046166176,0.0,False
0.205030529897748,0.03256961561824838,0.1775353825794516,0.0,False
0.2143554475041947,0.04817748572250756,0.22015157861675022,0.0,False
0.19938595209841,0.033734036879189744,0.19672028038630904,0.0,False
0.21966047630194452,0.03218831053266544,0.21971004202784286,0.0,False
0.19487284897286733,0.03879327940641913,0.1865838547619899,0.0,False
0.19210948366439842,0.045546040540847973,0.19681963521515541,0.0,False
0.21519563653988,0.03418918529415302,0.22417362396247031,0.0,False
0.1929012381320486,0.04152429979843501,0.2088978620552687,0.0,False
0.2073376357686865,0.04292278803035614,0.19851275108708857,0.0,False
0.19800506775269744,0.03613668379508483,0.19523488673265543,0.0,False
0.1879232584699818,0.03451985677214181,0.20584745823803377,0.0,False
0.20477609023573792,0.039549658113632806,0.1916096979427342,0.0,False
0.1958542947327187,0.046986338136372395,0.19991001662603033,0.0,False
0.20426195368755454,0.04692174554937126,0.20459203865540682,0.0,False
0.20471654681263654,0.029375588417028926,0.18532056291961183,0.0,False
0.19546571651040553,0.04201075178946514,0.20285306221740954,0.0,False
0.1934983753309143,0.044882712548655605,0.18075130994150018,0.0,False
0.20261271119906707,0.04047638195105579,0.19807650734169868,0.0,False
0.19860970999446803,0.03768134508512284,0.22278433013504298,0.0,False
0.194152729058149,0.044280973364511034,0.21384647160459483,0.0,False
0.20071088863807712,0.044236005264102006,0.21320736374111265,0.0,False
0.20909527251726273,0.047565017812972156,0.20692292629505224,0.0,False
0.23220018225325637,0.049688673573317015,0.23194905904360044,0.0,False
0.17387781154596588,0.033103607647110504,0.18963982916151523,0.0,False
0.19921705048023775,0.03745236688383318,0.20022569284262864,0.0,False
0.20535938623702732,0.03576125391646968,0.203262261143688,0.0,False
0.22030438785089757,0.03786628317682801,0.20754494027816592,0.0,False
0.18536332880588893,0.04762486473996055,0.1991997524563557,0.0,False
0.2023953124924049,0.04301460571802309,0.2038558794585582,0.0,False
0.1997160937626976,0.03270313699542058,0.17385804086058912,0.0,False
0.2039815768826449,0.04135497817179361,0.20467767131515613,0.0,False
0.1869563704874438,0.038759791645630516,0.1925013708009027,0.0,False
0.19491053924556034,0.0403158036509999,0.20102353021206648,0.0,False
0.2135890585252534,0.029717732443821577,0.20001747465452868,0.0,False
0.19384888558412214,0.040151403469716136,0.18816574183520696,0.0,False
0.18597701449325205,0.04131593505641445,0.20378351868385478,0.0,False
0.20179024717112382,0.041217874584050365,0.18964428821450077,0.0,False
0.21000613431396678,0.038485440494113336,0.18905772819048533,0.0,False
0.1993675624254088,0.031997500740257395,0.19721870615119413,0.0,False
0.19228213845980072,0.04385195726194763,0.17988281915005933,0.0,False
0.18683445667898624,0.045330668586749376,0.18949618022475218,0.0,False
0.19598856274355014,0.04538725522166243,0.19691149948740708,0.0,False
0.2159895253653345,0.040936928101577924,0.22521420728090605,0.0,False
0.20969830875662449,0.03804630843311188,0.19857685718067092,0.0,False
0.2143904774682026,0.03920425289413416,0.22532378647958654,0.0,False
0.20029336087038027,0.027725643420021706,0.1907869487187869,0.0,False
0.1886405404140771,0.03659411172876277,0.1889415364644269,0.0,False
0.21447714945608068,0.0389329440278613,0.1998444212586916,0.0,False
0.20911355299321668,0.04656573166907311,0.2247658538919396,0.0,False
0.19810036425536012,0.03781301309478802,0.20805585530975215,0.0,False
0.1993474316349626,0.04151102178467077,0.19219874936444567,0.0,False
0.2013439058641664,0.03748252282283781,0.19325089881437796,0.0,False
0.1867696489668287,0.02004017382609942,0.1975391927185708,0.0,False
0.20838921684314132,0.03890467223159029,0.214692167755394,0.0,False
0.20339256204229952,0.040982826228606065,0.21479224322107193,0.0,False
0.21387306540045656,0.04444656498950792,0.2045997502392489,0.0,False
0.1897929228802159,0.03791016793687414,0.19997247281971642,0.0,False
0.21829834696926856,0.04599021851534757,0.2320196207560811,0.0,False
0.21932562788586252,0.04125488992122994,0.20994899868540495,0.0,False
0.19117971457353997,0.04123211363785246,0.20267577600853742,0.0,False
0.19901516068986014,0.04256153400486562,0.20543055037769903,0.0,False
0.19277160860957962,0.029951611066314044,0.18814159668733607,0.0,False
0.18691113342444396,0.03276329815492342,0.21806149122730895,0.0,False
0.20656424741401416,0.04109866127450083,0.20273726230231998,0.0,False
0.2105752920818927,0.047012044751109226,0.2082784077393992,0.0,False
0.1952439707715519,0.027439563080993015,0.19024921325178526,0.0,False
0.19574692797791704,0.02824417944002751,0.17834429927201978,0.0,False
0.20916885566485469,0.04717521233806063,0.20680029016294854,0.0,False
0.2006571568987639,0.03088492641454596,0.18843705815021608,0.0,False
0.18571566352135171,0.04047933933488274,0.1985832648075265,0.0,False
0.2110495447972461,0.0474116799358113,0.22242860589322383,0.0,False
0.20681312420481987,0.04487215828206224,0.18983023107918892,0.0,False
0.19755860686207904,0.03728272939082998,0.2051469612755725,0.0,False
0.1961923454501876,0.04232079955148389,0.20569007910775572,0.0,False
0.20926866436326025,0.04090630110420192,0.19620865969239562,0.0,False
0.205814355052591,0.04445354072286272,0.21188680219822476,0.0,False
0.19329480014674227,0.04499385693210772,0.2052278315930503,0.0,False
0.19597255760217436,0.046468296834778565,0.18513836681564472,0.0,False
0.18796208676215012,0.037168746179767356,0.190469450815128,0.0,False
0.20687469961808022,0.03519057298238262,0.18076664347080754,0.0,False
0.19660516695082592,0.03705371699369088,0.20839775526982,0.0,False
0.19644881225047375,0.03755529191866569,0.20493732412955223,0.0,False
0.20217800831911062,0.039072801569090744,0.2111667087878045,0.0,False
0.18775858692971475,0.03541541359234165,0.17252772545382827,0.0,False
0.20951790969467174,0.03710417479368933,0.20561201701249832,0.0,False
0.1959521163972864,0.04221714167432038,0.21479406093145362,0.0,False
0.1974725764718347,0.029482848372455638,0.19312591342328136,0.0,False
0.19057697529152212,0.021674838494537236,0.1865083649464215,0.0,False
0.19261674333676346,0.03139450283252635,0.1990899452710329,0.0,False
0.1875527214868213,0.03715993354594195,0.18395926874785745,0.0,False
0.20903876233006624,0.04184060432584466,0.21959934033023387,0.0,False
0.20211062189166296,0.0384659920342857,0.19979459186416212,0.0,False
0.20689911075731612,0.03950755482134852,0.21572038195350368,0.0,False
0.2070490174662498,0.03386932031991463,0.19744859865990871,0.0,False
0.21162348706569653,0.04507885550224875,0.1990900379584269,0.0,False
0.19512373657523796,0.028598466888781808,0.18596865605210647,0.0,False
0.20719311153147218,0.041838432087717314,0.19662891679508052,0.0,False
0.2105213504275062,0.042559714880746384,0.20493241758634953,0.0,False
0.19763803709537803,0.02698573573788135,0.20643023805089555,0.0,False
0.19535033626250872,0.03773201656276809,0.18865574267951718,0.0,False
0.20264820789179375,0.0406826640554694,0.1974601680196455,0.0,False
0.197921656615942,0.039302408692269655,0.1903062634099946,0.0,False
0.19495795069798316,0.040571617848227555,0.1799024355217512,0.0,False
0.19709876332460663,0.04016646586233352,0.1968241985283608,0.0,False
0.21894193439736553,0.04311959263080758,0.2209866953576301,0.0,False
0.19374488357713382,0.039780811755262685,0.19454399583583032,0.0,False
0.2123438751029475,0.03862922922547643,0.19493238486089193,0.0,False
0.20330862194585633,0.04183966146366715,0.2164773397356359,0.0,False
0.20665072346862542,0.04252855895571892,0.19797425474608504,0.0,False
0.21372548059692723,0.03502692503872699,0.2051793959173512,0.0,False
0.20188306478747686,0.03456878169904607,0.20819281392761094,0.0,False
0.19366333046072054,0.049002305410681846,0.2084598057276928,0.0,False
0.22254272431556074,0.045944237712941094,0.2151878317378659,0.0,False
0.19308334936219076,0.043362046141908,0.1983249047656285,0.0,False
0.18780477017390185,0.03955976398406354,0.22664124977684272,0.0,False
0.1925870566205028,0.03900731483503517,0.19529576185990133,0.0,False
0.22350427648925716,0.04094074953149396,0.21837057364425957,0.0,False
0.2094931162552765,0.04483021722433199,0.21061009738026942,0.0,False
0.20271931144427674,0.04448055535226028,0.19891513083662696,0.0,False
0.20071912506229922,0.01969682763673953,0.20957315590775752,0.0,False
0.19690721075147716,0.0296062403473329,0.19960010397676756,0.0,False
0.21079143497243377,0.04231272462600291,0.21476762080896064,0.0,False
0.20861209107050965,0.04050814654940952,0.21264912421135193,0.0,False
0.1980137714718204,0.04442335278500486,0.20214660701354928,0.0,False
0.2012291168338029,0.030625753496724115,0.19182469785549014,0.0,False
0.2161293528547889,0.04751313676953411,0.19780303825797413,0.0,False
0.20417026512966388,0.04120260509301277,0.19022522673705175,0.0,False
0.22018988476053986,0.04608047828350552,0.20685527289605093,0.0,False
0.19506979697678908,0.023589171681288587,0.19612168752889803,0.0,False
0.18876388209903255,0.04446218042708823,0.21478867363013907,0.0,False
0.20702964278388514,0.04172187548538504,0.2069177917081863,0.0,False
0.20651549566042562,0.03373608877353211,0.19477572591001485,0.0,False
0.20199730848784608,0.03975902963394,0.20575290220846393,0.0,False
0.20909348281177975,0.039219856792224846,0.2096912416671794,0.0,False
0.19650933369816853,0.03601056563010537,0.20892524439979018,0.0,False
0.19098617120705091,0.03163464208591002,0.20546381872964803,0.0,False
0.19167536769884014,0.03388508667802018,0.19032792042925223,0.0,False
0.2072451875630046,0.03970905801362927,0.18679328014108845,0.0,False
0.20926742414616797,0.043683915188926836,0.2260445273364671,0.0,False
0.18546075760396433,0.01942146039689121,0.1928706007094956,0.0,False
0.21279838555708755,0.04438850240997467,0.2127680598259395,0.0,False
0.2015988466102568,0.04302861114710317,0.1859893358501891,0.0,False
0.18749615782767493,0.029675478769807397,0.18547259428737217,0.0,False
0.1989230892333336,0.04176952171113327,0.21395027331183702,0.0,False
0.21542497561431992,0.039630670600727766,0.19064040142166946,0.0,False
0.19562710421015783,0.029356264038711583,0.19207207612334068,0.0,False
0.20672509519407486,0.035573637710572904,0.20852695384363049,0.0,False
0.19218757434389303,0.04550793008790174,0.19943770879130793,0.0,False
0.2177166518940471,0.04002107246801242,0.21195449703477187,0.0,False
0.21393278677349828,0.03599316831585687,0.19545162824441978,0.0,False
0.19725376362742095,0.038446703172744484,0.19695980394866608,0.0,False
0.2022899391719482,0.04792541590937508,0.19367706300441437,0.0,False
0.1932851266382873,0.03499320114635807,0.20314751536980696,0.0,False
0.2086624659610063,0.04085135379457879,0.2117356283435051,0.0,False
0.2043560237576133,0.0380000442449252,0.20683246791783716,0.0,False
0.20041865119495775,0.02799124313482964,0.20346078668292844,0.0,False
0.20712518051213982,0.03377584484216675,0.20586691497733312,0.0,False
0.1909217954409742,0.025623742771711835,0.18481658334371256,0.0,False
0.19890607594741183,0.04440373812902628,0.2193698812215615,0.0,False
0.19874865212259446,0.01928172287570501,0.19538843959433477,0.0,False
0.2134197398264496,0.033778712640334815,0.19494128444053604,0.0,False
0.18471174635229323,0.029190226563300524,0.18000051079466348,0.0,False
0.19423910538433986,0.03333249627361895,0.1866581056926525,0.0,False
0.19524661785010178,0.044225099343079013,0.1921173274034845,0.0,False
0.21241729630945425,0.041531551330215875,0.18235301767180562,0.0,False
0.18137691178324272,0.04281045020896987,0.20128213373814555,0.0,False
0.19689956815665396,0.022970977264167473,0.2125888150645627,0.0,False
0.18881127557337254,0.04463918231684578,0.17738496397448125,0.0,False
0.21350885514619808,0.04419971171794659,0.2123227165492906,0.0,False
0.18900190507367093,0.04178257963139738,0.2001970906866861,0.0,False
0.19132409493552846,0.023215415753530616,0.19615186639512844,0.0,False
0.19217165923162421,0.034139347393923936,0.20932463475680077,0.0,False
0.20560091685236254,0.045183006480934707,0.21322266847123345,0.0,False
0.19403545784017598,0.03596906764531917,0.17567628514925263,0.0,False
0.2095593229555591,0.039191476005572295,0.21568988786870336,0.0,False
0.1927526078391797,0.0404899461384805,0.20512894029329462,0.0,False
0.20497766418710867,0.04010033380883258,0.23048735562037348,0.0,False
0.21025755130425733,0.043187786397443605,0.21982559137256155,0.0,False
0.20859759990307647,0.036188501653225,0.21477085790782752,0.0,False
0.20375087377473028,0.03958694331641639,0.19733236321699607,0.0,False
0.1936671037817177,0.04366146760875447,0.1946056410151992,0.0,False
0.19694985828204167,0.038272926681574504,0.2153943168489906,0.0,False
0.20405544339267256,0.03308228585653924,0.21411018948035715,0.0,False
0.20701110330532005,0.038191995021335044,0.22646345738058904,0.0,False
0.17713482496424218,0.02886259355182344,0.17931727991909557,0.0,False
0.21295840055944462,0.04855096035916568,0.21632283304859043,0.0,False
0.20715069845360565,0.035864537272189724,0.22401336108766198,0.0,False
0.2105856242482113,0.04113739494257071,0.2070423262308263,0.0,False
0.18813345573093676,0.032045526452597825,0.17062154703893806,0.0,False
0.21961853221221544,0.03936608989731226,0.1894155714975819,0.0,False
0.20810870396595485,0.02990617356484183,0.21305064706051605,0.0,False
0.2080956978458187,0.03373470251068366,0.20859201402373198,0.0,False
0.19823884945480835,0.03715437859251318,0.2053289043682563,0.0,False
0.21455274692462678,0.045218769786917606,0.2074512139366017,0.0,False
0.2035257523059181,0.04568575506053838,0.23001056308179907,0.0,False
0.20062596035565536,0.023356740732741535,0.19649505021211608,0.0,False
0.19920028819948274,0.04168731734483334,0.20822231400928748,0.0,False
0.21707658498087493,0.036366413418119,0.2055609903313449,0.0,False
0.20390185229748903,0.03641903738298374,0.1897519291694566,0.0,False
0.19624734082392623,0.03802047850801261,0.20654569797489056,0.0,False
0.21307350097120742,0.04214619386075774,0.19775059755373844,0.0,False
0.20359130681055804,0.034132693980705564,0.2105278514245357,0.0,False
0.1978249629174445,0.03855160640196764,0.20919954890165737,0.0,False
0.19130403283624375,0.03501410255838847,0.20074622035375067,0.0,False
0.20000928176308522,0.04395537529074231,0.2135628434686083,0.0,False
0.19781722014400704,0.04199569901459565,0.20123320007428322,0.0,False
0.2042238871575485,0.03964953809608058,0.21235878654432538,0.0,False
0.20186704287378068,0.04245134490852379,0.22524148908628025,0.0,False
0.20487581245246814,0.04922589369070982,0.20416494325419948,0.0,False
0.18990124196039454,0.041923524560503585,0.2093768409965468,0.0,False
0.20668702440708395,0.044096991441600966,0.19231838467999474,0.0,False
